,Unnamed: 0,titulo,portal,sentiment
1248,1248,Idosa não desiste! Vai prestar Enem pela 8ª vez,SoNoticiaBoa,pos
1249,1249,Carmem Lúcia cancela festa da posse no STF: sem vaidade,SoNoticiaBoa,pos
1250,1250,USP sobe 23 posições e fica entre 120 melhores do mundo,SoNoticiaBoa,pos
1251,1251,Paraplégica por manter gravidez é promessa na Paralimpíada,SoNoticiaBoa,pos
1252,1252,Multa por farol desligado nas estradas é suspensa pela justiça,SoNoticiaBoa,pos
1253,1253,Músico de Santos é finalista do Feeling Street: vote e ajude!,SoNoticiaBoa,pos
1254,1254,Onde se divertir com filhos no campo? Mãe cria guia online,SoNoticiaBoa,pos
1255,1255,Inclusão escolar de pessoas com deficiência cresce 4 vezes,SoNoticiaBoa,pos
1256,1256,Professor desempregado dá aulas de história em ônibus,SoNoticiaBoa,pos
1257,1257,Presidiário ganha bronze em olimpíada de matemática,SoNoticiaBoa,pos
1258,1258,Haisem Abaki faz homenagem ao SóNotíciaBoa no Estadão,SoNoticiaBoa,pos
1259,1259,Meditação reduz agressividade e depressão de alunos,SoNoticiaBoa,pos
1260,1260,Aposentado recebe metade do 13º salário a partir de hoje,SoNoticiaBoa,pos
1261,1261,Advogadas abrem escritório para ajudar mulheres: violência,SoNoticiaBoa,pos
1262,1262,Marcos Mion festeja: mulher está livre do câncer. E faz alerta!,SoNoticiaBoa,pos
1263,1263,Casal se reencontra após 40 anos e sai em lua de...,SoNoticiaBoa,pos
1264,1264,Concurso público: 10 órgãos abrem inscrições nesta 2a.feira,SoNoticiaBoa,pos
1265,1265,É tri. É do Brasil. É ouro olímpico de novo pro...,SoNoticiaBoa,pos
1266,1266,Menina de 12 anos abre biblioteca no sertão da Bahia,SoNoticiaBoa,pos
1267,1267,O campeão voltou! Brasil tem ouro inédito no futebol olímpico,SoNoticiaBoa,pos
1268,1268,Isaquias é o 1º brasileiro com 3 medalhas na mesma olimpíada,SoNoticiaBoa,pos
1269,1269,Alison e Bruno conquistam medalha de ouro no vôlei de praia,SoNoticiaBoa,pos
1270,1270,Crianças criam grupo “carona à pé” e vão juntas para a...,SoNoticiaBoa,pos
1271,1271,Ex-manicure brasileira vira garota-propaganda da grife Prada,SoNoticiaBoa,pos
1272,1272,Isaquias faz história: conquista segunda medalha na Rio2016,SoNoticiaBoa,pos
1273,1273,Martine e Kahena conquistam medalha de ouro na vela,SoNoticiaBoa,pos
1274,1274,Filha de diarista e padeiro se forma em direito: quer ser...,SoNoticiaBoa,pos
1275,1275,Thiago Braz é ouro: supera dramas e quebra recorde olímpico,SoNoticiaBoa,pos
1276,1276,Professor ensina geografia com Pokémon Go,SoNoticiaBoa,pos
1277,1277,Robson Conceição conquista ouro inédito para boxe brasileiro,SoNoticiaBoa,pos
1278,1278,Zanetti é prata nas argolas: volta ao pódio na Rio 2016,SoNoticiaBoa,pos
1279,1279,Diego Hypólito vence depressão e é prata na Rio 2016,SoNoticiaBoa,pos
1280,1280,Pai de quadrigêmeos vive seu primeiro dia dos pais,SoNoticiaBoa,pos
1281,1281,Publicitária faz surpresa criativa para chegar ao SNB,SoNoticiaBoa,pos
1282,1282,Brasileiros são ouro e prata na Olimpíada Internacional de Física,SoNoticiaBoa,pos
1283,1283,Brasil traz 4 medalhas da Olimpíada Internacional de Química,SoNoticiaBoa,pos
1284,1284,Cadeira barata de PVC ajuda fisioterapia de pacientes em UTI,SoNoticiaBoa,pos
1285,1285,Futebol masculino desencanta e goleia Dinamarca na Olimpíada,SoNoticiaBoa,pos
1286,1286,Abertura das Olimpíadas do Rio teve maior ibope em 20 anos,SoNoticiaBoa,pos
1287,1287,Noiva pede jogadora de rugbi em casamento na Rio2016,SoNoticiaBoa,pos
1288,1288,Rafaela Silva é o primeiro ouro do Brasil na Olimpíada: luva...,SoNoticiaBoa,pos
1289,1289,Menino se emociona ao saber que terá irmãos gêmeos: assista!,SoNoticiaBoa,pos
1290,1290,Brasileiro de 18 anos cria aparelho para salvar bebês,SoNoticiaBoa,pos
1291,1291,Maior portal de jornalistas anuncia programa SoNotíciaBoa,SoNoticiaBoa,pos
1292,1292,Brasileira de 16 anos faz leite comum ficar sem lactose: prêmio,SoNoticiaBoa,pos
1293,1293,TV para surdos faz cobertura inédita nas Olimpíadas do Rio,SoNoticiaBoa,pos
1294,1294,Crianças criam isca caseira que captura mosquito da dengue,SoNoticiaBoa,pos
1295,1295,Cinema em enfermaria de Hospital motiva pacientes com câncer,SoNoticiaBoa,pos
1296,1296,Caixas de leite aquecem famílias no frio do RS: ideia simples,SoNoticiaBoa,pos
1297,1297,Máquinas já deram 30 mil camisinhas de graça na Vila Olímpica,SoNoticiaBoa,pos
1298,1298,"Brasil está livre do sarampo, anuncia Comitê Internacional",SoNoticiaBoa,pos
1299,1299,Convidados salvam casamento com vaquinha: buffet sumiu,SoNoticiaBoa,pos
1300,1300,"Gasolina cai 15,5% no DF: menor preço desde 2015",SoNoticiaBoa,pos
1301,1301,Maltratar ou abandonar animais agora dá R$ 3 mil de multa,SoNoticiaBoa,pos
1302,1302,Brasil traz 3 medalhas da olimpíada internacional de Biologia,SoNoticiaBoa,pos
1303,1303,Primeira rádio indígena do Brasil: preservar a cultura,SoNoticiaBoa,pos
1304,1304,Brasileiros vencem prêmio Google: semente filtra água poluída,SoNoticiaBoa,pos
1305,1305,Página para denunciar patrões abusados: 80 mil curtidas em 48 h,SoNoticiaBoa,pos
1306,1306,Aluno de favela do Rio passa em 2 faculdades nos EUA,SoNoticiaBoa,pos
1307,1307,Tirar cidadania italiana fica mais fácil agora em agosto,SoNoticiaBoa,pos
1308,1308,Presos fazem casas para cães de rua e reduzem tempo de...,SoNoticiaBoa,pos
1309,1309,"Amizade de verdade, entenda o que é. 20 de julho dia...",SoNoticiaBoa,pos
1310,1310,Alunos criam aplicativo para você controlar gastos dos deputados,SoNoticiaBoa,pos
1311,1311,Estudante cata e vende lixo para pagar a faculdade: garra!,SoNoticiaBoa,pos
1312,1312,Pampulha agora é Patrimônio Cultural da Humanidade,SoNoticiaBoa,pos
1313,1313,Surdos já podem pedir socorro à PM e bombeiros por SMS,SoNoticiaBoa,pos
1314,1314,Brasil vai sediar pela 1ª vez o Fórum Mundial da Paz,SoNoticiaBoa,pos
1315,1315,Amor proibido por causa da cor completa 60 anos: ensaio,SoNoticiaBoa,pos
1316,1316,Bebês já vão sair da maternidade com RG e CPF: sem...,SoNoticiaBoa,pos
1317,1317,Jovens brasileiros são finalistas de prêmio social do Google,SoNoticiaBoa,pos
1318,1318,Professores com filhos pequenos terão redução de jornada,SoNoticiaBoa,pos
1319,1319,Cegos ganham bengala eletrônica que alerta sobre obstáculos,SoNoticiaBoa,pos
1320,1320,Cia brasileira Ballet de Cegos se apresenta em Festival na Polônia,SoNoticiaBoa,pos
1321,1321,Brasileiro que fez show para o Papa alegra crianças na África,SoNoticiaBoa,pos
1322,1322,Brasileiro leva prêmio máximo da Genius Olympiad nos EUA,SoNoticiaBoa,pos
1323,1323,Brasileiro que disputava comida com urubus cria campeões,SoNoticiaBoa,pos
1324,1324,Brasileiro que pedia esmolas vai estudar medicina no Canadá,SoNoticiaBoa,pos
1325,1325,"Ex-cortador de cana, filho de pedreiro, se forma médico: emoção",SoNoticiaBoa,pos
1326,1326,Praia de Santos fica azul fluorescente: acende à noite,SoNoticiaBoa,pos
1327,1327,Feijão e leite estão caros? Substitua e obrigue o mercado a...,SoNoticiaBoa,pos
1328,1328,Menino de 8 anos supera bullying e vira campeão de judô,SoNoticiaBoa,pos
1329,1329,"Ararinha-azul, considerada extinta, foi vista na caatinga: vídeo",SoNoticiaBoa,pos
1330,1330,Alunos poderão ser obrigados a reparar vandalismo em escolas,SoNoticiaBoa,pos
1331,1331,Vendedora de merenda vira desembargadora e ajuda crianças,SoNoticiaBoa,pos
1332,1332,Professora se veste de faxineira para dar uma lição nos alunos,SoNoticiaBoa,pos
1333,1333,Governo libera importação de feijão para baixar preço,SoNoticiaBoa,pos
1334,1334,Políticos reduzem os próprios salários para um mínimo por mês,SoNoticiaBoa,pos
1335,1335,Medina vence a 1ª do Mundial de surfe: bateu o líder,SoNoticiaBoa,pos
1336,1336,Moradores fazem ponte 50 vezes mais barata que a do governo,SoNoticiaBoa,pos
1337,1337,Página de poeta de 19 anos bate 150 mil seguidores no...,SoNoticiaBoa,pos
1338,1338,Brasileira de 18 anos cria pomada cicatrizante: embaúba,SoNoticiaBoa,pos
1339,1339,4 universidades brasileiras entre as melhores da América Latina,SoNoticiaBoa,pos
1340,1340,Brasileiro de 17 anos passa em 12 universidades dos EUA,SoNoticiaBoa,pos
1341,1341,"Pássaro com olhos azuis, considerado extinto há 75 anos, reaparece",SoNoticiaBoa,pos
1342,1342,Juiz de MG recusa aumento salarial: situação do país,SoNoticiaBoa,pos
1343,1343,Alunos criam jogo para prevenção de queimaduras,SoNoticiaBoa,pos
1344,1344,Soldado será o 1º gay a se casar com farda de...,SoNoticiaBoa,pos
1345,1345,"Ex-menino de rua, gago e analfabeto até 22 anos já escreveu...",SoNoticiaBoa,pos
1346,1346,FAB terá avião pronto para transporte de órgãos: transplantes,SoNoticiaBoa,pos
1347,1347,Pai troca senha do Wi-Fi todo dia para filha arrumar o...,SoNoticiaBoa,pos
1348,1348,Juiz mais jovem do Brasil termina mestrado em Harvard,SoNoticiaBoa,pos
1349,1349,Aluna de favela representa Brasil em Olimpíada de Neurociência,SoNoticiaBoa,pos
1350,1350,Gari e dona de casa formam 8 filhos servidores públicos,SoNoticiaBoa,pos
1351,1351,Menino Down pede garota em casamento e deixa pai sem saída!,SoNoticiaBoa,pos
1352,1352,Brasileiro se vira na crise e passa a trocar produtos: escambo,SoNoticiaBoa,pos
1353,1353,Cidade brasileira não tem roubo e assassinato há 1 ano,SoNoticiaBoa,pos
1354,1354,Ex-interno ganha prêmio em Feira de Ciências: superação,SoNoticiaBoa,pos
1355,1355,Centenas de pássaros brasileiros são soltos. Vídeo viraliza,SoNoticiaBoa,pos
1356,1356,Sílvio Santos é eleito o homem mais admirado do Brasil,SoNoticiaBoa,pos
1357,1357,"Brasileiro expõe fotos da Amazônia no Museu do Louvre, Paris",SoNoticiaBoa,pos
1358,1358,"Turistas já podem entrar no Brasil com salame, queijos e doces",SoNoticiaBoa,pos
1359,1359,Jovem com microcefalia se forma e TCC vira livro,SoNoticiaBoa,pos
1360,1360,Brasileiro se vira sem o Whatsapp e mostra que é criativo,SoNoticiaBoa,pos
1361,1361,"Dona Santinha vence coma, AVC, 13 cirurgias e volta a andar...",SoNoticiaBoa,pos
1362,1362,Menina de 2 anos enxerga a mãe pela primeira vez: vídeo,SoNoticiaBoa,pos
1363,1363,Começou vacinação contra gripe em todo Brasil,SoNoticiaBoa,pos
1364,1364,Brasileira vendedora de galinhas vira sensação da SPFW: Naira,SoNoticiaBoa,pos
1365,1365,Única instrutora viva e certificada de Pilates vem ao Brasil: 81...,SoNoticiaBoa,pos
1366,1366,Brasileiro pode abrir e fechar conta em banco pela internet,SoNoticiaBoa,pos
1367,1367,Vila dos Idosos é moradia modelo para 3ª idade em São...,SoNoticiaBoa,pos
1368,1368,"Espetáculo: Lua, Marte e Antares aparecem alinhados no céu",SoNoticiaBoa,pos
1369,1369,Acabou: operadoras estão proibidas de limitar banda larga fixa,SoNoticiaBoa,pos
1370,1370,Governo intervém e exige que banda larga fixa ilimitada continue,SoNoticiaBoa,pos
1371,1371,Exército refuta possibilidade de intervenção militar no Brasil,SoNoticiaBoa,pos
1372,1372,Grandes jornalistas se unem e criam site “Os Divergentes”,SoNoticiaBoa,pos
1373,1373,Ex-esportista de 90 anos vai carregar a Tocha Olímpica 2016,SoNoticiaBoa,pos
1374,1374,Prefeito entra na justiça para vacinar toda população contra H1N1,SoNoticiaBoa,pos
1375,1375,Pedido de prisão de políticos faz governo fornecer canabidiol,SoNoticiaBoa,pos
1376,1376,Brasil tem a maior venda de livros do mundo,SoNoticiaBoa,pos
1377,1377,Alunos brasileiros criam carro que roda 400 km por litro de...,SoNoticiaBoa,pos
1378,1378,Escola melhora notas dos alunos com Yoga e meditação,SoNoticiaBoa,pos
1379,1379,Dilma libera produção e uso da “pílula do câncer” da USP,SoNoticiaBoa,pos
1380,1380,Idosos com mais de 70 anos podem sacar dinheiro do PIS/Pasep,SoNoticiaBoa,pos
1381,1381,Rotulada de analfabeta faxineira passa em 4 concursos públicos,SoNoticiaBoa,pos
1382,1382,Suplicy cumpre promessa e devolve 1 ano de salário à prefeitura,SoNoticiaBoa,pos
1383,1383,Jovens de baixa renda vão viajar de graça em ônibus e...,SoNoticiaBoa,pos
1384,1384,"2 brasileiros de escola pública passam em Harvard, EUA",SoNoticiaBoa,pos
1385,1385,Multa de trânsito poderá ser parcelada em 12 vezes: licenciamento,SoNoticiaBoa,pos
1386,1386,Brasileiro descobre estrela com 100% de oxigênio na atmosfera,SoNoticiaBoa,pos
1387,1387,Políticos adversários são colegas: não copie o ódio deles,SoNoticiaBoa,pos
1388,1388,Como tirar nota excelente na redação do ENEM: 10 passos,SoNoticiaBoa,pos
1389,1389,Após 20 anos tetraplégica Mara Gabrilli volta a mexer os braços,SoNoticiaBoa,pos
1390,1390,Brasileira cria bebe simulador de cirurgia e ganha prêmio internacional,SoNoticiaBoa,pos
1391,1391,Menino junta dinheiro por 6 meses e compra 1ª bike,SoNoticiaBoa,pos
1392,1392,Cientista brasileira é premiada na França: pesquisa contra agrotóxicos,SoNoticiaBoa,pos
1393,1393,Alunos criam detergente natural que mata larvas do mosquito da Zika,SoNoticiaBoa,pos
1394,1394,"Senado libera ‘pílula do câncer’ com receita, antes da Anvisa",SoNoticiaBoa,pos
1395,1395,10 cursos brasileiros estão entre os 50 melhores do mundo,SoNoticiaBoa,pos
1396,1396,Sobe para 250 o número de empresas parceiras contra Zika,SoNoticiaBoa,pos
1397,1397,Cai número de crianças e adolescentes em serviços domésticos,SoNoticiaBoa,pos
1398,1398,Menina em tratamento de câncer cria canal Careca TV: guerreira,SoNoticiaBoa,pos
1399,1399,Conheça o estagiário idoso escolhido para vaga em agência,SoNoticiaBoa,pos
1400,1400,Servidora que adotar filho terá 180 dias de licença-maternidade,SoNoticiaBoa,pos
1401,1401,Mães: Brasil tem o maior número doadoras de leite do mundo,SoNoticiaBoa,pos
1402,1402,Forbes: 30 jovens brasileiros mais promissores do mundo,SoNoticiaBoa,pos
1403,1403,Inscrições para vaga de estagiário idoso batem recorde,SoNoticiaBoa,pos
1404,1404,Licença-paternidade sobe para 20 dias no Brasil: lei sancionada,SoNoticiaBoa,pos
1405,1405,Câmara aprova lei que autoriza uso da ‘pílula do câncer’ da...,SoNoticiaBoa,pos
1406,1406,Caixa aumenta teto para financiamento de imóveis usados,SoNoticiaBoa,pos
1407,1407,Rapaz supera cicatrizes de tumor no nariz e se torna mister...,SoNoticiaBoa,pos
1408,1408,Pai compra cozinha de presente para filho: contra preconceito,SoNoticiaBoa,pos
1409,1409,Novo regente do Teatro Municipal do Rio foi pedreiro e frentista,SoNoticiaBoa,pos
1410,1410,Comércio de pele de animais está proibido em São Paulo,SoNoticiaBoa,pos
1411,1411,Parque Nacional de Brasilia abre nova trilha para ciclistas,SoNoticiaBoa,pos
1412,1412,Meninos vestem shortinhos em apoio a protesto de meninas,SoNoticiaBoa,pos
1413,1413,Governo promete teste instantâneo para dengue e zika em março,SoNoticiaBoa,pos
1414,1414,Músico de 17 anos passa em 10 universidades para medicina,SoNoticiaBoa,pos
1415,1415,Empresa vai realizar testes de DNA por 1 real,SoNoticiaBoa,pos
1416,1416,59 anos do 1º implante coclear. Encontro de surdos emociona,SoNoticiaBoa,pos
1417,1417,Conta de luz ficará mais barata em abril: bandeira verde,SoNoticiaBoa,pos
1418,1418,50 concursos públicos abertos: salários de até R$ 27 mil,SoNoticiaBoa,pos
1419,1419,Brasília tem a melhor qualidade de vida do Brasil: pesquisa,SoNoticiaBoa,pos
1420,1420,Empresa anuncia vaga de estágio para idosos: experiência de vida,SoNoticiaBoa,pos
1421,1421,Decisão do STF sobre crimes é usada para pagar divida trabalhista,SoNoticiaBoa,pos
1422,1422,Brasileiro com paralisia cerebral se forma em Química,SoNoticiaBoa,pos
1423,1423,Brasil terá primeira reserva para proteção de elefantes da AL,SoNoticiaBoa,pos
1424,1424,Jovem com paralisia cerebral passa no exame da OAB,SoNoticiaBoa,pos
1425,1425,Triplica o número de negros no ensino superior do Brasil,SoNoticiaBoa,pos
1426,1426,Ex-servente de pedreiro brasileiro vira modelo internacional,SoNoticiaBoa,pos
1427,1427,Doméstica brasileira vira líder trabalhista nos EUA,SoNoticiaBoa,pos
1428,1428,Doméstica constrói casa moderna com 150 mil reais,SoNoticiaBoa,pos
1429,1429,Pianista brasileira leva Grammy 2016 com álbum de jazz,SoNoticiaBoa,pos
1430,1430,10 passos para o Brasil sair da crise: economistas explicam ao...,SoNoticiaBoa,pos
1431,1431,Inédito: justiça autoriza criança a mudar de gênero e nome,SoNoticiaBoa,pos
1432,1432,100 empresas e artistas se unem na guerra contra o Aedes,SoNoticiaBoa,pos
1433,1433,Casal vende água no Carnaval para realizar sonho do casamento,SoNoticiaBoa,pos
1434,1434,Professor transforma escola dominada por traficantes em referência,SoNoticiaBoa,pos
1435,1435,Brasileiro já pode tirar registro profissional pela internet,SoNoticiaBoa,pos
1436,1436,Brasileiro “O menino e o mundo” ganha Oscar da animação,SoNoticiaBoa,pos
1437,1437,Campanha alerta: posts de carnaval ficam para sempre na rede,SoNoticiaBoa,pos
1438,1438,Durval Lelys lança campanha #VotaBrasil em ritmo de Carnaval,SoNoticiaBoa,pos
1439,1439,Filho de alfaiate passa em 1º em medicina na USP,SoNoticiaBoa,pos
1440,1440,Conta de luz vai baixar de novo: bandeira cai para amarela,SoNoticiaBoa,pos
1441,1441,Brasileira Lygia Fagundes Telles é indicada para Prêmio Nobel,SoNoticiaBoa,pos
1442,1442,Senado aumenta licença paternidade para 20 dias,SoNoticiaBoa,pos
1443,1443,Rapaz da roça passa em 3º em medicina: sonho,SoNoticiaBoa,pos
1444,1444,Aplicativo Caça Mosquito ajuda a mapear focos do Aedes Aegypti,SoNoticiaBoa,pos
1445,1445,"Carnaval sem HIV: DF distribui 1,3 milhão de camisinhas",SoNoticiaBoa,pos
1446,1446,Vítima de bullying fará mestrado para formar novos líderes,SoNoticiaBoa,pos
1447,1447,"Conta de luz já está mais barata. Pouco, mas está",SoNoticiaBoa,pos
1448,1448,Guerra contra o mosquito: Bombeiros fazem faxina na Esplanada,SoNoticiaBoa,pos
1449,1449,Brasil dará R$ 83 bilhões em crédito para estimular economia,SoNoticiaBoa,pos
1450,1450,Forças Armadas entram na luta contra o Aedes Aegypti,SoNoticiaBoa,pos
1451,1451,Brasil liberta mais de 1.000 pessoas de trabalho escravo,SoNoticiaBoa,pos
1452,1452,Preço dos combustíveis vai cair nos próximos dias no DF,SoNoticiaBoa,pos
1453,1453,Países mais verdes do mundo: Brasil sobe 30 posições,SoNoticiaBoa,pos
1454,1454,Aluna de escola pública rural é 1º lugar em medicina,SoNoticiaBoa,pos
1455,1455,Planetário do Ibirapuera é reaberto para os 462 anos de SP,SoNoticiaBoa,pos
1456,1456,Filho de pedreiro e doméstica passa em medicina,SoNoticiaBoa,pos
1457,1457,DF usa bactéria antiga para matar larvas do Aedes Aegypti,SoNoticiaBoa,pos
1458,1458,Detento aprovado no Enem ensinava matemática no presídio,SoNoticiaBoa,pos
1459,1459,Pai faz Enem para apoiar filho e passa em medicina,SoNoticiaBoa,pos
1460,1460,Menino de 10 anos cria museu de Luiz Gonzaga: em casa,SoNoticiaBoa,pos
1461,1461,Flanelinha de 52 anos passa no vestibular da UNB,SoNoticiaBoa,pos
1462,1462,"Jovem de 14 anos, aprovado em medicina, tem 1º dia de...",SoNoticiaBoa,pos
1463,1463,Igreja entra na campanha contra mosquito: SOS Microcefalia,SoNoticiaBoa,pos
1464,1464,Teste detecta a dengue em 20 minutos: São Paulo já faz,SoNoticiaBoa,pos
1465,1465,Metrô ouve passageiros e reduz tarifa: falta de troco,SoNoticiaBoa,pos
1466,1466,Brasileiro ‘O Menino e o Mundo’ é indicado ao Oscar,SoNoticiaBoa,pos
1467,1467,Emissão de TED não terá mais limite mínimo no Brasil,SoNoticiaBoa,pos
1468,1468,Animação ensina a combater mosquito da dengue: faxina,SoNoticiaBoa,pos
1469,1469,Estude de graça para concursos públicos: 18 sites,SoNoticiaBoa,pos
1470,1470,Brasileiro Wendell Lira ganha prêmio: o gol mais bonito do mundo,SoNoticiaBoa,pos
1471,1471,Aposentadorias acima de 1 salário mínimo: aumento este mês,SoNoticiaBoa,pos
1472,1472,Pedreiro que pedalava 42km para estudar começa pós em direito,SoNoticiaBoa,pos
1473,1473,Cidade dá prêmio a quem limpar o quintal: xô Aedes,SoNoticiaBoa,pos
1474,1474,Maratonista de 99 anos diz que “esporte é farmácia”,SoNoticiaBoa,pos
1475,1475,Vênus e Saturno se sobrepuseram no céu: fenômeno,SoNoticiaBoa,pos
1476,1476,Prefeita cancela Carnaval: vai comprar ambulância,SoNoticiaBoa,pos
1477,1477,Concursos: INSS e IBGE abrem inscrições nesta 2ª feira,SoNoticiaBoa,pos
1478,1478,Jovem de 15 anos passa no difícil vestibular do ITA,SoNoticiaBoa,pos
1479,1479,2 cidades cancelaram queima de fogos: respeito animal,SoNoticiaBoa,pos
1480,1480,Salário mínimo vai para R$ 880: longe do ideal e acima...,SoNoticiaBoa,pos
1481,1481,Desempregada fatura R$ 18 mil: polpa de suco detox,SoNoticiaBoa,pos
1482,1482,Menino de abrigo ganha prêmio em Olimpíada de Matemática,SoNoticiaBoa,pos
1483,1483,SoNotíciaBoa: Top10 dos maiores destaques da mídia em 2015,SoNoticiaBoa,pos
1484,1484,Lei dobra pena para crime de estelionato contra idoso,SoNoticiaBoa,pos
1485,1485,Fiscais resgatam quase 1.000 brasileiros: trabalho escravo,SoNoticiaBoa,pos
1486,1486,Vídeo da lua de Natal imensa no DF viraliza nas redes...,SoNoticiaBoa,pos
1487,1487,Cidade cancela queima de fogos no fim de ano: respeito animal,SoNoticiaBoa,pos
1488,1488,"Homem perde 20 kg em 45 dias sem remédio, nem cirurgia",SoNoticiaBoa,pos
1489,1489,Combustíveis vão ficar mais baratos no DF: fim do cartel,SoNoticiaBoa,pos
1490,1490,Jovem cria canal com histórias de heróis negros do Brasil,SoNoticiaBoa,pos
1491,1491,Abertos concursos para 9 mil vagas: salário até R$ 8 mil,SoNoticiaBoa,pos
1492,1492,Mineirinho vence no Havaí e é campeão mundial de surfe,SoNoticiaBoa,pos
1493,1493,Outra cidade usa peixinhos contra mosquito da Dengue,SoNoticiaBoa,pos
1494,1494,"Ela emagreceu 47kg, sem conseguir bariátrica pelo SUS",SoNoticiaBoa,pos
1495,1495,Marta supera Pelé: 98 gols na seleção brasileira,SoNoticiaBoa,pos
1496,1496,Jovem com Down tira 10 no TCC da universidade,SoNoticiaBoa,pos
1497,1497,Licença-maternidade maior para mãe de bebê prematuro,SoNoticiaBoa,pos
1498,1498,2016 está cheio de feriados: programe seus passeios,SoNoticiaBoa,pos
1499,1499,#SouMinasGerais: artistas fazem show por Mariana,SoNoticiaBoa,pos
1500,1500,Menina de 10 anos cria biblioteca: incentivar crianças a ler,SoNoticiaBoa,pos
1501,1501,"Filho de ex-diarista brasileira se forma em Yale, EUA",SoNoticiaBoa,pos
1502,1502,11 concursos abertos nesta 2ª feira: salários até R$ 24 mil,SoNoticiaBoa,pos
1503,1503,Policial obriga ônibus a parar e pegar idosa no ponto,SoNoticiaBoa,pos
1504,1504,Ex-namorados se reencontram após 60 anos e se casam,SoNoticiaBoa,pos
1505,1505,Modelo com perna mecânica quebra preconceitos,SoNoticiaBoa,pos
1506,1506,Peixe reduz em 75% focos de Aedes Aegypti: come larvas,SoNoticiaBoa,pos
1507,1507,Brasil terá teste de HIV nas farmácias: prevenção à Aids,SoNoticiaBoa,pos
1508,1508,Médico que fizer parto normal vai receber 3 x mais,SoNoticiaBoa,pos
1509,1509,Novas regras para meia-entrada já estão em vigor,SoNoticiaBoa,pos
1510,1510,Biblioteca na praia empresta livros a turistas,SoNoticiaBoa,pos
1511,1511,Hoje é o dia para montar árvore de Natal: 29/11/15,SoNoticiaBoa,pos
1512,1512,Biólogos salvam filhotes de tartarugas da lama contaminada,SoNoticiaBoa,pos
1513,1513,Empregada doméstica vira juíza: estudou com livros do lixo,SoNoticiaBoa,pos
1514,1514,Prefeito usa dinheiro do Réveillon para reformar escolas,SoNoticiaBoa,pos
1515,1515,Brasileira ganha prêmio: acabar com testes em animais,SoNoticiaBoa,pos
1516,1516,“Arca de Noé” de pescadores salva 6 mil peixes da lama...,SoNoticiaBoa,pos
1517,1517,"Dá pra recuperar Rio Doce da lama podre, mostra projeto",SoNoticiaBoa,pos
1518,1518,Família comemora: “pegou” o transplante de medula de Vivi,SoNoticiaBoa,pos
1519,1519,Gari forma a filha em medicina: criou sozinho,SoNoticiaBoa,pos
1520,1520,Exame em paciente com suspeita de ebola dá negativo,SoNoticiaBoa,pos
1521,1521,"Brasileira, filha de agricultores, chega à Nasa e ONU",SoNoticiaBoa,pos
1522,1522,Professora com Down ganha prêmio nacional de educação,SoNoticiaBoa,pos
1523,1523,Brasil já tem lei anti-bullying: sancionada por Dilma,SoNoticiaBoa,pos
1524,1524,Brasileiro que limpou privada é vice-presidente de banco,SoNoticiaBoa,pos
1525,1525,Cidadania italiana para brasileiros poderá sair mais rápido,SoNoticiaBoa,pos
1526,1526,Idosa aprende a ler aos 67 e se forma na universidade...,SoNoticiaBoa,pos
1527,1527,Aluno de escola pública passa em 4 cursos de medicina,SoNoticiaBoa,pos
1528,1528,Ministério da Saúde vai estudar pílula do câncer da USP,SoNoticiaBoa,pos
1529,1529,Negro que libertou 500 escravos é reconhecido após 100 anos,SoNoticiaBoa,pos
1530,1530,Ensaio fotográfico de idosos emociona a web: 60 anos juntos,SoNoticiaBoa,pos
1531,1531,Brasileira de 9 anos é chamada para a escola Bolshoi,SoNoticiaBoa,pos
1532,1532,Qual o dia certo para montar a árvore de Natal em...,SoNoticiaBoa,pos
1533,1533,Idosa de 76 anos faz Enem pela 7ª vez: não desiste,SoNoticiaBoa,pos
1534,1534,Pedalar até o trabalho dá 1 dia de folga por mês,SoNoticiaBoa,pos
1535,1535,M&Ms vai investir R$ 1 bilhão em fábricas no Brasil,SoNoticiaBoa,pos
1536,1536,"Animais não são coisas, decide Senado: direitos!",SoNoticiaBoa,pos
1537,1537,Começou o horário de verão: economia de energia,SoNoticiaBoa,pos
1538,1538,Temporada de flamboyant tinge a cidade: ensinamento,SoNoticiaBoa,pos
1539,1539,Santos é eleita melhor cidade pra se viver no Brasil: 100...,SoNoticiaBoa,pos
1540,1540,Engraxate pagou faculdade lustrando sapatos: é advogado,SoNoticiaBoa,pos
1541,1541,Governo enxuga celular e passagens aéreas de ministros,SoNoticiaBoa,pos
1542,1542,Brasil reduz mortalidade infantil acima da média mundial,SoNoticiaBoa,pos
1543,1543,Vice-prefeito trabalha como pedreiro: honestidade,SoNoticiaBoa,pos
1544,1544,Brasil é ouro nos Jogos Mundiais Militares,SoNoticiaBoa,pos
1545,1545,"Do câncer, a Mister Pernambuco: a vitória de Erik",SoNoticiaBoa,pos
1546,1546,Brasileiros são ouro na Olimpíada de Astronomia,SoNoticiaBoa,pos
1547,1547,Desaposentação passa no Senado e vai à sanção,SoNoticiaBoa,pos
1548,1548,Desaposentação dá mais um passo: na Câmara,SoNoticiaBoa,pos
1549,1549,App brasileiro para reclamações ganha prêmio do BID,SoNoticiaBoa,pos
1550,1550,Jorra água na seca: Exército perfura poço no NE,SoNoticiaBoa,pos
1551,1551,Começou pagamento do 13º de aposentados,SoNoticiaBoa,pos
